comment video_id video_name playlist_name comment_id annotator_openaichat_v0_setup annotator_openaichat_v8_confusion annotator_openaichat_v74_pedagogy
"cool lecture!!" cdZnhQjJu4I "21. Eigenvalues and Eigenvectors" "MIT 18.06 Linear Algebra, Spring 2005" 12677.0 0.0 0.0 0.0
"because to use the 2nd der. test you need a critical point. In the types of problems with constraints, min/max is not necessarily a critical point." 15HVevXRsBA "Lec 13: Lagrange multipliers | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 12527.0 0.0 1.0 0.0
"I Really Like The Video From Your Exam 3 review" zUEuKrxgHws "Lec 25 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 4955.0 0.0 0.0 0.0
"I studied this and used it all my life, but I never learned the “column” view." J7DzL2_Na80 "1. The Geometry of Linear Equations" "MIT 18.06 Linear Algebra, Spring 2005" 5977.0 0.0 0.0 0.0
"What book is Gilbert sir following? Can anyone give the name? I am from India about to pursue my masters and I need this course" JibVXBElKL0 "5. Transposes, Permutations, Spaces R^n" "MIT 18.06 Linear Algebra, Spring 2005" 11470.0 0.0 0.0 0.0
"Best teacher" TSdXJw83kyA "28. Similar Matrices and Jordan Form" "MIT 18.06 Linear Algebra, Spring 2005" 2876.0 0.0 0.0 0.0
"Started this course on OCW and it is just brilliant, it gives an intuitive sense to concepts I learned a long time ago but which were conveyed in a much drier way. thanks !!" Cx5Z-OslNWE "Course Introduction of 18.065 by Professor Strang" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 8883.0 0.0 0.0 0.0
"can someone suggest to me a lecture series that is mended for beginners I want to start calculus" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 12632.0 0.0 0.0 0.0
"I have huge respect for this lecture series and Professor Strang. This exact syllabus is what we have to learn in 2020 as one of our core courses in  CSE MS in AI/Robotics and ML. It is going to take multiple revisions to really internalize all that this lecture series has to offer. Professor, I hope to build some good things and help usher in the AI revolution that is happening. Thank you for sharing your knowledge to us, the next generation to push things a little bit more into the future." Go2aLo7ZOlU "33. Left and Right Inverses; Pseudoinverse" "MIT 18.06 Linear Algebra, Spring 2005" 5530.0 0.0 0.0 0.0
"Very nice explanation. From now I am a big fan of him" Ts3o2I8_Mxc "30. Linear Transformations and Their Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 11206.0 0.0 0.0 0.0
"Mr. Strang! Ahahaha so nice at 43:10" osh80YCg_GM "16. Projection Matrices and Least Squares" "MIT 18.06 Linear Algebra, Spring 2005" 7716.0 0.0 0.0 0.0
"2 months and nobody comments! D:" 15HVevXRsBA "Lec 13: Lagrange multipliers | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 609.0 0.0 0.0 0.0
"An Excellent lecture thank you" hjZhPczMkL4 "Lec 18 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 2414.0 0.0 0.0 0.0
"@someonep93 Well the people who came into the lecture late said they were from physics...." 5q_3FDOkVRQ "Lec 5 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 2022.0 0.0 0.0 0.0
"very nice!" 7eZVshlT33Q "Lec 11: Differentials; chain rule | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 15032.0 0.0 0.0 0.0
"my teacher made me think i hated linear algebra ..... but i dont think i do anymore ... i want this guy around in the physics lounge to teach me his ways  " QVKj3LADCnA "2. Elimination with Matrices." "MIT 18.06 Linear Algebra, Spring 2005" 14005.0 0.0 0.0 0.0
"At 39:55, the professor multiply [A  S-1] to the left side of [S  AT; A  0] to get [S  AT; 0  -A*S-1*AT]. Can anybody please explain the purpose of this calculation ? Thanks in advance!" xaSL8yFgqig "Lecture 18: Counting Parameters in SVD, LU, QR, Saddle Points" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 2657.0 0.0 1.0 1.0
"No, I don't think so." wu8kXZSAp20 "Lec 29: Divergence theorem (cont.): applications & proof | MIT 18.02 Multivariable Calculus, Fall 07" "MIT 18.02 Multivariable Calculus, Fall 2007" 7898.0 0.0 0.0 0.0
"39:52 Gauss would quit, but Jordan says keep going." FX4C-JpTFgY "3. Multiplication and Inverse Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 1105.0 0.0 0.0 0.0
"when the love child of mr rogers and bill nye decides to teach algebra" QVKj3LADCnA "2. Elimination with Matrices." "MIT 18.06 Linear Algebra, Spring 2005" 15212.0 0.0 0.0 0.0
"The first two eigenvalues are 0 and 2 which correspond to the eigenvectors (1,1,1,1), (0,0,-1,1). He says some of the components in this second eigenvectors are positive and some are negative which tells you which cluster each node is in. But he never carries it out and explain the 0 components? See wolfram-alpha https://tinyurl.com/y7vdkhua for decomposition." cxTmmasBiC8 "35. Finding Clusters in Graphs" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 10112.0 0.0 1.0 0.0
"Taking notes on this class using mostly screen captures!  Very useable boardwork" PxCxlsl_YwY "Lec 1: Dot product | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 9014.0 1.0 0.0 0.0
"Salute this man, he has taught more students linear algebra than anyone in history, and is likely to continue to do so eternally!" t36jZG07MYc "An Interview with Gilbert Strang on Teaching Matrix Methods in Data Analysis, Signal Processing,..." "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 8597.0 0.0 0.0 0.0
"The logic behind his teaching is pretty coherent and well - organized." YBajUR3EFSM "Lec 4: Square systems; equations of planes | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 10180.0 0.0 0.0 0.0
"Why this bullshit bicycle in the classroom?" phbw9r1iUDI "7. Parametric Hypothesis Testing" "MIT 18.650 Statistics for Applications, Fall 2016" 11927.0 1.0 0.0 0.0
"So big chalk.." 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 8742.0 1.0 0.0 0.0
"Wonder why do we need to differentiate a function just to find the slope between two x values
whereby x is acted as parameter to the function f(x)..
We can find gradient by simply do
f(x)-f(x-1)
so this guarentee over one unit of x you get gradient..
Also it does not make sense to find gradient between two units of x..
For example consider f(x)=x²
to find gradient simply do
f(5)-f(4)
or anything like that as long it is f(x)-f(x-1)..
In this example we will get 25-16=9
So the gradient of the tangent line that intersects x=4 and x=5 is 9..
If you use differentiation f'(x)=2x+c
Let say you neglect c for a second..
And plug into the formula
At f'(5)=2(5)
Which is equivalent to 10
But this is incorrect..the correct value is 9
so now we know c=-dx
So if you want to find gradient between two units of x you get c=-2
which means f'(x)=2x-2
So I don't think finding the gradient between two units of x is relevant and so why not just use f(x)-f(x-1)
to find the gradient when x only incremented by one unit not more and not less" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 11981.0 0.0 1.0 0.0
"47:09, what would the sample space in terms of area look like for the coin flip of heads for the first time? How would you present an infinite area?" j9WZyLZCBzs "1. Probability Models and Axioms" "6.041 Probabilistic Systems Analysis and Applied Probability" 1278.0 0.0 1.0 0.0
"I love the quirky teaching style of Prof. Strang, especially how he feigns to encounter something surprising, whereas in fact it is well-rehearsed." J7DzL2_Na80 "1. The Geometry of Linear Equations" "MIT 18.06 Linear Algebra, Spring 2005" 5782.0 0.0 0.0 0.0
"Props to Saurav Bastola, https://www.youtube.com/channel/UC7hkeE-LRyzietNCecWnHLg for the listed topics.
Lecture 1: Rate of Change
Lecture 2: Limits

Lecture 3: Derivatives

Lecture 4: Chain Rule

Lecture 5: Implicit Differentiation

Lecture 6: Exponential and Log

Lecture 7: Exam 1 Review

Lecture 9: Linear and Quadratic Approximations

Lecture 10: Curve Sketching

Lecture 11: Max-min

Lecture 12: Related Rates

Lecture 13: Newton's Method

Lecture 14: Mean Value Theorem

Lecture 15: Antiderivative

Lecture 16: Differential Equations

Lecture 18: Definite Integrals

Lecture 19: First Fundamental Theorem

Lecture 20: Second Fundamental Theorem

Lecture 21: Applications to Logarithms

Lecture 22: Volumes

Lecture 23: Work, Probability

Lecture 24: Numerical Integration

Lecture 25: Exam 3 Review

Lecture 27: Trig Integrals

Lecture 28: Inverse Substitution

Lecture 29: Partial Fractions

Lecture 30: Integration by Parts

Lecture 31: Parametric Equations

Lecture 32: Polar Coordinates

Lecture 33: Exam 4 Review

Lecture 35: Indeterminate Forms

Lecture 36: Improper Integrals

Lecture 37: Infinite Series

Lecture 38: Taylor's Series

Lecture 39: Final Review" R9a_NHXrBcg "Lec 23 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 8433.0 0.0 0.0 0.0
"For some of us this isnt enough =/. I actually have to sit in the library for hours to figure things out not all of us have it made ... Sadly" 9v25gg2qJYE "Lec 6 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 3874.0 0.0 0.0 0.0
"So 0^1 = 0, yet 0^0 = 1. How's that for a head scratcher?" PNTnmH6jsRI "Lec 35 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 8727.0 0.0 1.0 0.0
"27:37 ""favorte""" HgEqXhsIq_g "Lec 29 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 824.0 0.0 0.0 0.0
"should be A inverse plus ... for the S-M-W formula at the end ?" XhSk_Lw2X_U "14. Low Rank Changes in A and Its Inverse" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 14294.0 0.0 1.0 0.0
心中永远的男神！ Cx5Z-OslNWE "Course Introduction of 18.065 by Professor Strang" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 15627.0 0.0 0.0 0.0
"these lectures are enlightening. thank you Professor Tsitsiklis!" l4NoMKEHQwM "11. Derived Distributions (ctd.); Covariance" "6.041 Probabilistic Systems Analysis and Applied Probability" 14778.0 0.0 0.0 0.0
"10:20 prerequisites
14:50 explanation of the scientific process a bit before this. On the collection of data --> hypothesis, which will then be proven or disproven by more data" VPZD_aij8H0 "1. Introduction to Statistics" "MIT 18.650 Statistics for Applications, Fall 2016" 345.0 0.0 0.0 0.0
"Great improvement on video quality compared with 18.06" or6C4yBk_SY "Lecture 2: Multiplying and Factoring Matrices" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 4232.0 0.0 0.0 0.0
"I live in Hilbert Space." EBdgFFf54U0 "Lecture 14: Basic Hilbert Space Theory" "MIT 18.102 Introduction to Functional Analysis, Spring 2021" 5709.0 0.0 0.0 0.0
❤️ 7UJ4CFRGd-U "An Interview with Gilbert Strang on Teaching Linear Algebra" "MIT 18.06 Linear Algebra, Spring 2005" 15606.0 0.0 0.0 0.0
"pumping 🅿️" KAySmSEGc9U "3. Regular Pumping Lemma, Conversion of FA to Regular Expressions" "MIT 18.404J Theory of Computation, Fall 2020" 14231.0 0.0 0.0 0.0
"This is optimization, not related rates." YN7k_bXXggY "Lec 12 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 10703.0 0.0 1.0 0.0
"I bet 90% of those students are Asian ! Deadly boring quiet like Dead Sea! Numb faces!" a1ZCeFpeW0o "20. Principal Component Analysis (cont.)" "MIT 18.650 Statistics for Applications, Fall 2016" 5175.0 0.0 0.0 0.0
"Thanks a million times!
" 9Q1q7s1jTzU "8. Solving Ax = b: Row Reduced Form R" "MIT 18.06 Linear Algebra, Spring 2005" 9672.0 0.0 0.0 0.0
"Input letters are a and b, then what is the regular expressions no two a's come together (string may be any length) can anyone plz help plz!!!!!!!" 9syvZr-9xwk "1. Introduction, Finite Automata, Regular Expressions" "MIT 18.404J Theory of Computation, Fall 2020" 6711.0 0.0 1.0 0.0
"08•48 can anyone express this integration without using geometry" R9a_NHXrBcg "Lec 23 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 297.0 0.0 1.0 0.0
"Best explanation for the exponential family" X-ix97pw0xY "21. Generalized Linear Models" "MIT 18.650 Statistics for Applications, Fall 2016" 2858.0 0.0 0.0 0.0
"I thought retards who played music in the class only existed in shitty colleges like mine in third world countries. Guess these retards are everywhere unfortunately..." 3_goGnJm5sA "Lec 10: Second derivative test; boundaries & infinity | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 6092.0 0.0 0.0 0.0
"I don't get the point of A = LU.  You need to know U to solve for x in Ax=b.  You need E to find U, you can't get U from L.  Once you have U, you're basically done.  What do you need L for?

I understand the point that L is less costly than E -- but what use is L if you don't know U yet?    What am I missing?" MsIvs_6vC38 "4. Factorization into A = LU" "MIT 18.06 Linear Algebra, Spring 2005" 5312.0 0.0 1.0 0.0
"logs minus the natural" MK_0QHbUnIA "Lec 37 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 13816.0 0.0 0.0 0.0
"It's been a long day without you my friend. I will tell you all about it when I see you again." sr7kCpzAuYw "Lec 32: Stokes' theorem (cont.); review | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 7031.0 0.0 0.0 0.0
"Are you kidding me that this university is at the top of the ranking of all the universities around the world considering mathematics and my university doesn't even appear there? We learned many more things, we did very strict definitions, theorems, proofs (one proof could have taken an hour!), our lectures lasted for one and a half hour twice a week and we did three parts of Calculus during one and a half year! And yes, we did it from the first semester of the first year - undergraduate. This is what you teach future mathematicians at ""the best university of the world""? Here, where I live, such courses are destined for future chemists or engineers but surely not for mathematicians... How's it possible that you're at the first place and we even don't appear in topuniversities?" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 2540.0 0.0 0.0 0.0
"wow, this lecture has opened my eyes. Thank you, professor Strang!" Y_Ac6KiQ1t0 "15. Projections onto Subspaces" "MIT 18.06 Linear Algebra, Spring 2005" 15429.0 0.0 0.0 0.0
"thanks for this lectures" QVKj3LADCnA "2. Elimination with Matrices." "MIT 18.06 Linear Algebra, Spring 2005" 14588.0 0.0 0.0 0.0
"W. O. W. Nuff said." TpWQlKHPyJ4 "Lec 31 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 11239.0 0.0 0.0 0.0
"Professor Strang is one of the best out there, you can have all the knowledge and skills for mathematics but some teachers, no matter how passionate or smart, are really bad. There is something about the way Professor Strang explains things which makes everything more understandable and interesting. 
I'm using Howard Anton's book at school + my teacher is THE WORST. Linear Algebra had been a nightmare up to the point where i found these videos.
 If i ever meet Professor Strang I'll hug him and wouldn't be able to thank him enough." 8o5Cmfpeo6g "6. Column Space and Nullspace" "MIT 18.06 Linear Algebra, Spring 2005" 8352.0 0.0 0.0 0.0
"The girl who raised her hand in the first row when he asked what the name of the matrix is... :'( 
College is just a high level Dora the Explorer where the teacher asks a question, stares at you for 15 seconds, then answers it himself" QVKj3LADCnA "2. Elimination with Matrices." "MIT 18.06 Linear Algebra, Spring 2005" 10120.0 1.0 0.0 0.0
